country,year,country_year,q1_index_measure,q1_macro_appointment_procedures_ind_measure,q1_micro_appointment_judges_ind_measure,q1_micro_appointment_court_presidents_ind_measure,q1_micro_appointment_veto_ind_measure,q1_macro_selection_criteria_ind_measure,q1_micro_selection_predetermined_law_ind_measure,q1_micro_selection_intl_standards_ind_measure,q1_micro_transparency_appeal_ind_measure,q1_macro_professional_rights_ind_measure,q1_micro_judge_tenure_ind_measure,q1_micro_judge_immunity_ind_measure,q1_micro_judge_salary_ind_measure,q1_macro_professional_obligations_ind_measure,q1_micro_disciplinary_proceedings_law_ind_measure,q1_micro_disciplinary_proceedings_actors_ind_measure,q1_micro_conflict_recusal_evaluation_ind_measure,q1_macro_judicial_administration_ind_measure,q1_micro_judicial_self_governance_bodies_ind_measure,q1_micro_judicial_self_governance_competences_ind_measure,q1_micro_courts_administration_ind_measure,q2_index_measure,q2_macro_appointment_procedures_ind_measure,q2_micro_appointment_judges_court_presidents_ind_measure,q2_micro_selection_criteria_transparency_ind_measure,q2_macro_professional_rights_ind_measure,q2_micro_judge_tenure_ind_measure,q2_micro_judge_immunity_ind_measure,q2_micro_judge_salary_ind_measure,q2_macro_professional_obligations_ind_measure,q2_micro_disciplinary_proceedings_law_ind_measure,q2_micro_disciplinary_proceedings_actors_ind_measure,q2_micro_conflict_recusal_evaluation_ind_measure,q2_macro_court_functioning_ind_measure,q2_micro_courts_organization_functioning_ind_measure,q2_micro_courts_administration_budget_ind_measure
Estonia,2009,Estonia_2009,0.83,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,0.96,0.88,1.0,1.0,0.93,0.88,0.92,1.0,0.82,0.67,0.78,1.0,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Estonia,2010,Estonia_2010,0.83,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,0.96,0.88,1.0,1.0,0.93,0.88,0.92,1.0,0.82,0.67,0.78,1.0,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Estonia,2011,Estonia_2011,0.82,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,0.96,0.88,1.0,1.0,0.93,0.88,0.92,1.0,0.76,0.67,0.78,0.83,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Estonia,2012,Estonia_2012,0.82,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,0.96,0.88,1.0,1.0,0.93,0.88,0.92,1.0,0.76,0.67,0.78,0.83,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Estonia,2013,Estonia_2013,0.81,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,0.92,0.75,1.0,1.0,0.93,0.88,0.92,1.0,0.76,0.67,0.78,0.83,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Estonia,2014,Estonia_2014,0.81,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,0.92,0.75,1.0,1.0,0.93,0.88,0.92,1.0,0.76,0.67,0.78,0.83,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Estonia,2015,Estonia_2015,0.81,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,0.92,0.75,1.0,1.0,0.93,0.88,0.92,1.0,0.76,0.67,0.78,0.83,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Estonia,2016,Estonia_2016,0.83,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,1.0,1.0,1.0,1.0,0.93,0.88,0.92,1.0,0.76,0.67,0.78,0.83,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Estonia,2017,Estonia_2017,0.83,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,1.0,1.0,1.0,1.0,0.93,0.88,0.92,1.0,0.76,0.67,0.78,0.83,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Estonia,2018,Estonia_2018,0.83,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,1.0,1.0,1.0,1.0,0.93,0.88,0.92,1.0,0.76,0.67,0.78,0.83,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Estonia,2019,Estonia_2019,0.83,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,1.0,1.0,1.0,1.0,0.93,0.88,0.92,1.0,0.76,0.67,0.78,0.83,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Estonia,2020,Estonia_2020,0.83,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,1.0,1.0,1.0,1.0,0.93,0.88,0.92,1.0,0.76,0.67,0.78,0.83,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Estonia,2021,Estonia_2021,0.83,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,1.0,1.0,1.0,1.0,0.93,0.88,0.92,1.0,0.76,0.67,0.78,0.83,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Estonia,2022,Estonia_2022,0.83,0.72,0.83,0.33,1.0,0.72,1.0,1.0,0.17,1.0,1.0,1.0,1.0,0.93,0.88,0.92,1.0,0.76,0.67,0.78,0.83,0.82,0.78,0.67,0.89,0.67,0.0,1.0,1.0,0.92,1.0,0.75,1.0,0.9,1.0,0.8
Finland,2000,Finland_2000,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2001,Finland_2001,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2002,Finland_2002,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2003,Finland_2003,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2004,Finland_2004,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2005,Finland_2005,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2006,Finland_2006,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2007,Finland_2007,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2008,Finland_2008,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2009,Finland_2009,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2010,Finland_2010,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2011,Finland_2011,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2012,Finland_2012,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2013,Finland_2013,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2014,Finland_2014,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2015,Finland_2015,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2016,Finland_2016,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2017,Finland_2017,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2018,Finland_2018,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2019,Finland_2019,0.7,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.59,0.0,0.78,1.0,,,,,,,,,,,,,,,
Finland,2020,Finland_2020,0.76,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.91,0.83,0.89,1.0,,,,,,,,,,,,,,,
Finland,2021,Finland_2021,0.76,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.91,0.83,0.89,1.0,,,,,,,,,,,,,,,
Finland,2022,Finland_2022,0.76,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.92,0.75,1.0,1.0,0.89,1.0,1.0,0.67,0.91,0.83,0.89,1.0,,,,,,,,,,,,,,,
France,2000,France_2000,0.67,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.83,0.75,0.75,1.0,0.68,0.62,0.75,0.67,0.44,0.33,0.67,0.33,0.53,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.44,0.25,0.75,0.33,0.7,0.8,0.6
France,2001,France_2001,0.7,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.44,0.33,0.67,0.33,0.53,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.44,0.25,0.75,0.33,0.7,0.8,0.6
France,2002,France_2002,0.7,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.44,0.33,0.67,0.33,0.53,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.44,0.25,0.75,0.33,0.7,0.8,0.6
France,2003,France_2003,0.7,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.44,0.33,0.67,0.33,0.53,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.44,0.25,0.75,0.33,0.7,0.8,0.6
France,2004,France_2004,0.72,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.56,0.33,0.67,0.67,0.53,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.44,0.25,0.75,0.33,0.7,0.8,0.6
France,2005,France_2005,0.72,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.56,0.33,0.67,0.67,0.53,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.44,0.25,0.75,0.33,0.7,0.8,0.6
France,2006,France_2006,0.72,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.56,0.33,0.67,0.67,0.53,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.44,0.25,0.75,0.33,0.7,0.8,0.6
France,2007,France_2007,0.72,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.56,0.33,0.67,0.67,0.53,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.44,0.25,0.75,0.33,0.7,0.8,0.6
France,2008,France_2008,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.53,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.44,0.25,0.75,0.33,0.7,0.8,0.6
France,2009,France_2009,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.53,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.44,0.25,0.75,0.33,0.7,0.8,0.6
France,2010,France_2010,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.54,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.56,0.25,0.75,0.67,0.6,0.6,0.6
France,2011,France_2011,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.54,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.56,0.25,0.75,0.67,0.6,0.6,0.6
France,2012,France_2012,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.54,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.56,0.25,0.75,0.67,0.6,0.6,0.6
France,2013,France_2013,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.54,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.56,0.25,0.75,0.67,0.6,0.6,0.6
France,2014,France_2014,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.54,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.56,0.25,0.75,0.67,0.6,0.6,0.6
France,2015,France_2015,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.54,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.56,0.25,0.75,0.67,0.6,0.6,0.6
France,2016,France_2016,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.54,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.56,0.25,0.75,0.67,0.6,0.6,0.6
France,2017,France_2017,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.54,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.56,0.25,0.75,0.67,0.6,0.6,0.6
France,2018,France_2018,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.54,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.56,0.25,0.75,0.67,0.6,0.6,0.6
France,2019,France_2019,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.54,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.56,0.25,0.75,0.67,0.6,0.6,0.6
France,2020,France_2020,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.54,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.56,0.25,0.75,0.67,0.6,0.6,0.6
France,2021,France_2021,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.54,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.56,0.25,0.75,0.67,0.6,0.6,0.6
France,2022,France_2022,0.75,0.44,0.5,0.5,0.33,0.97,1.0,1.0,0.92,0.92,1.0,0.75,1.0,0.71,0.62,0.83,0.67,0.72,0.83,0.67,0.67,0.54,0.21,0.42,0.0,0.78,1.0,0.33,1.0,0.56,0.25,0.75,0.67,0.6,0.6,0.6
Georgia,2000,Georgia_2000,0.5,0.22,0.5,0.17,0.0,0.44,1.0,0.25,0.08,0.5,0.25,0.25,1.0,0.85,0.88,1.0,0.67,0.48,0.33,0.44,0.67,0.56,0.6,0.75,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.6,0.6,0.6
Georgia,2001,Georgia_2001,0.5,0.22,0.5,0.17,0.0,0.44,1.0,0.25,0.08,0.5,0.25,0.25,1.0,0.85,0.88,1.0,0.67,0.48,0.33,0.44,0.67,0.56,0.6,0.75,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.6,0.6,0.6
Georgia,2002,Georgia_2002,0.5,0.22,0.5,0.17,0.0,0.44,1.0,0.25,0.08,0.5,0.25,0.25,1.0,0.85,0.88,1.0,0.67,0.48,0.33,0.44,0.67,0.58,0.6,0.75,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2003,Georgia_2003,0.5,0.22,0.5,0.17,0.0,0.44,1.0,0.25,0.08,0.5,0.25,0.25,1.0,0.85,0.88,1.0,0.67,0.48,0.33,0.44,0.67,0.58,0.6,0.75,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2004,Georgia_2004,0.53,0.28,0.67,0.17,0.0,0.44,1.0,0.25,0.08,0.58,0.25,0.5,1.0,0.85,0.88,1.0,0.67,0.48,0.33,0.44,0.67,0.58,0.6,0.75,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2005,Georgia_2005,0.55,0.39,0.83,0.33,0.0,0.44,1.0,0.25,0.08,0.58,0.25,0.5,1.0,0.85,0.88,1.0,0.67,0.48,0.33,0.44,0.67,0.58,0.6,0.75,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2006,Georgia_2006,0.55,0.39,0.83,0.33,0.0,0.44,1.0,0.25,0.08,0.58,0.25,0.5,1.0,0.85,0.88,1.0,0.67,0.48,0.33,0.44,0.67,0.58,0.6,0.75,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2007,Georgia_2007,0.65,0.78,0.83,0.83,0.67,0.44,1.0,0.25,0.08,0.58,0.25,0.5,1.0,0.85,0.88,1.0,0.67,0.61,0.83,0.33,0.67,0.58,0.6,0.75,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2008,Georgia_2008,0.65,0.78,0.83,0.83,0.67,0.44,1.0,0.25,0.08,0.58,0.25,0.5,1.0,0.85,0.88,1.0,0.67,0.61,0.83,0.33,0.67,0.58,0.6,0.75,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2009,Georgia_2009,0.65,0.78,0.83,0.83,0.67,0.44,1.0,0.25,0.08,0.58,0.25,0.5,1.0,0.85,0.88,1.0,0.67,0.61,0.83,0.33,0.67,0.58,0.6,0.75,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2010,Georgia_2010,0.65,0.78,0.83,0.83,0.67,0.44,1.0,0.25,0.08,0.58,0.25,0.5,1.0,0.85,0.88,1.0,0.67,0.61,0.83,0.33,0.67,0.58,0.6,0.75,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2011,Georgia_2011,0.65,0.78,0.83,0.83,0.67,0.44,1.0,0.25,0.08,0.58,0.25,0.5,1.0,0.85,0.88,1.0,0.67,0.61,0.83,0.33,0.67,0.62,0.72,1.0,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2012,Georgia_2012,0.65,0.78,0.83,0.83,0.67,0.44,1.0,0.25,0.08,0.58,0.25,0.5,1.0,0.85,0.88,1.0,0.67,0.61,0.83,0.33,0.67,0.62,0.72,1.0,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2013,Georgia_2013,0.67,0.78,0.83,0.83,0.67,0.36,1.0,0.0,0.08,0.75,0.75,0.5,1.0,0.85,0.88,1.0,0.67,0.61,0.83,0.33,0.67,0.62,0.72,1.0,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2014,Georgia_2014,0.7,0.78,0.83,0.83,0.67,0.53,1.0,0.0,0.58,0.75,0.75,0.5,1.0,0.85,0.88,1.0,0.67,0.61,0.83,0.33,0.67,0.62,0.72,1.0,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2015,Georgia_2015,0.7,0.78,0.83,0.83,0.67,0.53,1.0,0.0,0.58,0.75,0.75,0.5,1.0,0.85,0.88,1.0,0.67,0.61,0.83,0.33,0.67,0.62,0.72,1.0,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2016,Georgia_2016,0.7,0.78,0.83,0.83,0.67,0.53,1.0,0.0,0.58,0.75,0.75,0.5,1.0,0.85,0.88,1.0,0.67,0.61,0.83,0.33,0.67,0.62,0.72,1.0,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2017,Georgia_2017,0.83,0.89,0.83,0.83,1.0,0.83,1.0,0.75,0.75,0.75,0.75,0.5,1.0,0.85,0.88,1.0,0.67,0.83,0.83,0.67,1.0,0.62,0.72,1.0,0.44,0.44,1.0,0.33,0.0,0.6,0.38,0.75,0.67,0.7,0.6,0.8
Georgia,2018,Georgia_2018,0.83,0.89,0.83,0.83,1.0,0.83,1.0,0.75,0.75,0.75,0.75,0.5,1.0,0.85,0.88,1.0,0.67,0.83,0.83,0.67,1.0,0.73,0.72,1.0,0.44,0.78,1.0,0.33,1.0,0.6,0.38,0.75,0.67,0.8,0.8,0.8
Georgia,2019,Georgia_2019,0.83,0.89,0.83,0.83,1.0,0.83,1.0,0.75,0.75,0.75,0.75,0.5,1.0,0.85,0.88,1.0,0.67,0.83,0.83,0.67,1.0,0.73,0.72,1.0,0.44,0.78,1.0,0.33,1.0,0.6,0.38,0.75,0.67,0.8,0.8,0.8
Georgia,2020,Georgia_2020,0.83,0.89,0.83,0.83,1.0,0.83,1.0,0.75,0.75,0.75,0.75,0.5,1.0,0.85,0.88,1.0,0.67,0.83,0.83,0.67,1.0,0.73,0.72,1.0,0.44,0.78,1.0,0.33,1.0,0.6,0.38,0.75,0.67,0.8,0.8,0.8
Georgia,2021,Georgia_2021,0.83,0.89,0.83,0.83,1.0,0.83,1.0,0.75,0.75,0.75,0.75,0.5,1.0,0.85,0.88,1.0,0.67,0.83,0.83,0.67,1.0,0.73,0.72,1.0,0.44,0.78,1.0,0.33,1.0,0.6,0.38,0.75,0.67,0.8,0.8,0.8
Georgia,2022,Georgia_2022,0.83,0.89,0.83,0.83,1.0,0.83,1.0,0.75,0.75,0.75,0.75,0.5,1.0,0.85,0.88,1.0,0.67,0.83,0.83,0.67,1.0,0.73,0.72,1.0,0.44,0.78,1.0,0.33,1.0,0.6,0.38,0.75,0.67,0.8,0.8,0.8
Germany,2000,Germany_2000,0.82,0.56,0.67,1.0,0.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.75,1.0,0.58,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2001,Germany_2001,0.82,0.56,0.67,1.0,0.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.75,1.0,0.58,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2002,Germany_2002,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2003,Germany_2003,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2004,Germany_2004,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2005,Germany_2005,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
Germany,2006,Germany_2006,0.78,0.45,0.67,0.67,0.0,0.93,1.0,0.88,0.92,0.92,0.75,1.0,1.0,0.7,1.0,0.42,0.67,0.89,0.67,1.0,1.0,0.82,0.64,0.5,0.78,1.0,1.0,1.0,1.0,0.76,0.62,1.0,0.67,0.9,0.8,1.0
