username,country,country_code,year,country_year,index_measure,q1_macro_appointment_procedures_ind_measure,q1_micro_appointment_judges_ind_measure,q1_micro_appointment_court_presidents_ind_measure,q1_micro_appointment_veto_ind_measure,q1_macro_selection_criteria_ind_measure,q1_micro_selection_predetermined_law_ind_measure,q1_micro_selection_intl_standards_ind_measure,q1_micro_transparency_appeal_ind_measure,q1_macro_professional_rights_ind_measure,q1_micro_judge_tenure_ind_measure,q1_micro_judge_immunity_ind_measure,q1_micro_judge_salary_ind_measure,q1_macro_professional_obligations_ind_measure,q1_micro_disciplinary_proceedings_law_ind_measure,q1_micro_disciplinary_proceedings_actors_ind_measure,q1_micro_conflict_recusal_evaluation_ind_measure,q1_macro_judicial_administration_ind_measure,q1_micro_judicial_self_governance_bodies_ind_measure,q1_micro_judicial_self_governance_competences_ind_measure,q1_micro_courts_administration_ind_measure
GRC22eZE7b,Greece,GRC,2005,Greece_2005,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2006,Greece_2006,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2007,Greece_2007,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2008,Greece_2008,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2009,Greece_2009,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2010,Greece_2010,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2011,Greece_2011,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2012,Greece_2012,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2013,Greece_2013,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2014,Greece_2014,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2015,Greece_2015,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2016,Greece_2016,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2017,Greece_2017,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2018,Greece_2018,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2019,Greece_2019,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2020,Greece_2020,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2021,Greece_2021,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
GRC22eZE7b,Greece,GRC,2022,Greece_2022,0.87,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.92,0.75,1.0,1.0,0.82,0.62,0.83,1.0,0.74,1.0,0.89,0.33
HUN22jiTX3,Hungary,HUN,2000,Hungary_2000,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
HUN22jiTX3,Hungary,HUN,2001,Hungary_2001,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
HUN22jiTX3,Hungary,HUN,2002,Hungary_2002,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
HUN22jiTX3,Hungary,HUN,2003,Hungary_2003,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
HUN22jiTX3,Hungary,HUN,2004,Hungary_2004,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
HUN22jiTX3,Hungary,HUN,2005,Hungary_2005,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
HUN22jiTX3,Hungary,HUN,2006,Hungary_2006,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
HUN22jiTX3,Hungary,HUN,2007,Hungary_2007,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
HUN22jiTX3,Hungary,HUN,2008,Hungary_2008,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
HUN22jiTX3,Hungary,HUN,2009,Hungary_2009,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
HUN22jiTX3,Hungary,HUN,2010,Hungary_2010,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
HUN22jiTX3,Hungary,HUN,2011,Hungary_2011,0.86,0.89,1.0,0.67,1.0,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.81,1.0,0.75,0.67,0.94,0.83,1.0,1.0
HUN22jiTX3,Hungary,HUN,2012,Hungary_2012,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
HUN22jiTX3,Hungary,HUN,2013,Hungary_2013,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
HUN22jiTX3,Hungary,HUN,2014,Hungary_2014,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
HUN22jiTX3,Hungary,HUN,2015,Hungary_2015,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
HUN22jiTX3,Hungary,HUN,2016,Hungary_2016,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
HUN22jiTX3,Hungary,HUN,2017,Hungary_2017,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
HUN22jiTX3,Hungary,HUN,2018,Hungary_2018,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
HUN22jiTX3,Hungary,HUN,2019,Hungary_2019,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
HUN22jiTX3,Hungary,HUN,2020,Hungary_2020,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
HUN22jiTX3,Hungary,HUN,2021,Hungary_2021,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
HUN22jiTX3,Hungary,HUN,2022,Hungary_2022,0.77,0.44,0.67,0.33,0.33,0.96,1.0,0.88,1.0,0.71,0.88,0.25,1.0,0.95,1.0,0.84,1.0,0.8,0.83,0.56,1.0
ISL22RlYg5,Iceland,ISL,2000,Iceland_2000,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2001,Iceland_2001,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2002,Iceland_2002,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2003,Iceland_2003,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2004,Iceland_2004,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2005,Iceland_2005,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2006,Iceland_2006,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2007,Iceland_2007,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2008,Iceland_2008,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2009,Iceland_2009,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2010,Iceland_2010,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2011,Iceland_2011,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2012,Iceland_2012,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2013,Iceland_2013,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2014,Iceland_2014,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2015,Iceland_2015,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2016,Iceland_2016,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2017,Iceland_2017,0.72,0.5,0.5,0.67,0.33,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.65,0.5,0.78,0.67
ISL22RlYg5,Iceland,ISL,2018,Iceland_2018,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67
ISL22RlYg5,Iceland,ISL,2019,Iceland_2019,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67
ISL22RlYg5,Iceland,ISL,2020,Iceland_2020,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67
ISL22RlYg5,Iceland,ISL,2021,Iceland_2021,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67
ISL22RlYg5,Iceland,ISL,2022,Iceland_2022,0.8,0.83,0.5,1.0,1.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.88,0.88,0.75,1.0,0.71,0.67,0.78,0.67
IRL22ihx3E,Ireland,IRL,2000,Ireland_2000,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2001,Ireland_2001,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2002,Ireland_2002,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2003,Ireland_2003,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2004,Ireland_2004,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2005,Ireland_2005,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2006,Ireland_2006,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2007,Ireland_2007,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2008,Ireland_2008,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2009,Ireland_2009,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2010,Ireland_2010,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2011,Ireland_2011,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2012,Ireland_2012,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2013,Ireland_2013,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2014,Ireland_2014,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2015,Ireland_2015,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2016,Ireland_2016,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2017,Ireland_2017,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2018,Ireland_2018,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33
IRL22ihx3E,Ireland,IRL,2019,Ireland_2019,0.53,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.64,1.0,0.25,0.67,0.63,0.67,0.89,0.33
IRL22ihx3E,Ireland,IRL,2020,Ireland_2020,0.53,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.64,1.0,0.25,0.67,0.63,0.67,0.89,0.33
IRL22ihx3E,Ireland,IRL,2021,Ireland_2021,0.53,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.64,1.0,0.25,0.67,0.63,0.67,0.89,0.33
IRL22ihx3E,Ireland,IRL,2022,Ireland_2022,0.54,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.7,1.0,0.42,0.67,0.63,0.67,0.89,0.33
ITA22JiW0n,Italy,ITA,2000,Italy_2000,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2001,Italy_2001,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2002,Italy_2002,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2003,Italy_2003,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2004,Italy_2004,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2005,Italy_2005,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2006,Italy_2006,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2007,Italy_2007,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2008,Italy_2008,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2009,Italy_2009,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2010,Italy_2010,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2011,Italy_2011,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2012,Italy_2012,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2013,Italy_2013,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2014,Italy_2014,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2015,Italy_2015,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2016,Italy_2016,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2017,Italy_2017,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2018,Italy_2018,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2019,Italy_2019,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2020,Italy_2020,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2021,Italy_2021,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
ITA22JiW0n,Italy,ITA,2022,Italy_2022,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0
LVA22B3hbc,Latvia,LVA,2000,Latvia_2000,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5
LVA22B3hbc,Latvia,LVA,2001,Latvia_2001,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5
LVA22B3hbc,Latvia,LVA,2002,Latvia_2002,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5
LVA22B3hbc,Latvia,LVA,2003,Latvia_2003,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5
LVA22B3hbc,Latvia,LVA,2004,Latvia_2004,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5
LVA22B3hbc,Latvia,LVA,2005,Latvia_2005,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5
LVA22B3hbc,Latvia,LVA,2006,Latvia_2006,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5
LVA22B3hbc,Latvia,LVA,2007,Latvia_2007,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5
LVA22B3hbc,Latvia,LVA,2008,Latvia_2008,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5
